step,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14
228,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.05063028928258632,0.7750394847803843,-0.45773878155226916,0.009971440353721196,1.8857424087271903,-0.4667733758055479,0.19813014658272843,1.404261535318968,-0.12188605077488535,-1.2365783886867625,-0.25611276761451446,1.8295957467297834,-0.13051991141163713,0.7914325013309605,-0.068629289588908,-0.1943359524011612,-0.015434859320521355,-0.3360963463783264,0.010498237796127796,-0.13937817513942719,-0.03069560043513775,1.0118706226348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.009886154033839634,-0.003731647610843214,-0.13323490359616286,0.0022124763552353877,-0.07291450262337817,-0.054207222281673684,1.002024994847417,-0.05095842876063487,0.7744544647706211,-0.4578840549826347,0.010628804782453233,1.8842777562351507,-0.47038577345038124,0.19557134390640196,1.4042637097987192,-0.12229498471518882,-1.2371303325650165,-0.2556980449847996,1.828990192268416,-0.13080338668698974,0.7909621911184587,-0.06862223725413812,-0.22794079780578613,-0.03416593000292778,-0.31611624360084534,0.017636600881814957,-0.1378030925989151,-0.028664959594607353,0.9983357191085815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05130751509170409,0.7738370238005611,-0.45802224537752273,0.011342054688919393,1.8828266960715678,-0.47413367330227296,0.19300263550147947,1.4042660681435541,-0.12273189540529306,-1.2376353908191853,-0.25528052681408503,1.8283670087554615,-0.13115964979898234,0.7904936748678791,-0.06861384381293831,-0.20802223682403564,0.014304989948868752,-0.11647779494524002,-0.002498235087841749,-0.03447991982102394,0.0005733841680921614,0.995002806186676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05160007189449756,0.7731723130635987,-0.4581571632492998,0.012112624117337585,1.8813869226287336,-0.4780203541195837,0.1904234332895183,1.4042686470171581,-0.1231457393512856,-1.2381842633354576,-0.254874798575647,1.827757316045397,-0.13147019075833757,0.7900472715776041,-0.06860770126901526,-0.09516824781894684,0.014645939692854881,-0.027181847020983696,-0.0030745661351829767,-0.017125342041254044,0.0010973131284117699,0.9990956783294678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05177864303943735,0.7724461297901682,-0.4582927592421942,0.012942038888087029,1.8799559131196513,-0.4820494469005735,0.18783255493777706,1.4042714499436435,-0.12353151666747512,-1.2387916091502433,-0.254484970304993,1.8271636274685064,-0.1317338940351811,0.7896025203936314,-0.06860247103659903,-0.010801604948937893,0.02013779617846012,0.01944642886519432,-0.0061218286864459515,-0.011230946518480778,0.0017518774839118123,1.001977562904358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05186208377496403,0.7717083931687453,-0.4584077066125537,0.013781300815444755,1.8785392071188514,-0.48601617871916303,0.185311317046263,1.4042735767659191,-0.1239422306759126,-1.239365254104565,-0.2540723967629462,1.8265545472218783,-0.13202357482535093,0.7891454420385401,-0.06859537886021011,0.007136236876249313,0.02854124642908573,0.07111066579818726,-0.006471967324614525,-0.01232142560184002,0.0027867653407156467,0.9990928173065186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.051875441591570606,0.7709742582988884,-0.45849550456217164,0.014615262229873843,1.8771381835976655,-0.4898589573922047,0.1828826804320669,1.4042754255655359,-0.12438332165890756,-1.2398896035111162,-0.2536617755688242,1.8259260806812596,-0.13241034105049998,0.78867976905836,-0.0685841870310205,0.04362257942557335,0.037084776908159256,0.17624904215335846,-0.008917711675167084,-0.014302692376077175,0.0035339901223778725,1.0012385845184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05181214860228409,0.7702324506673327,-0.4585608669377541,0.015453272059676544,1.8757511187763614,-0.4936195106507485,0.18052833528556164,1.4042773519638665,-0.12482256416456272,-1.2404151248873376,-0.2532679279623922,1.8253004759438,-0.1328201733279804,0.7882408476430175,-0.06857529774183105,0.10126862674951553,0.08983004838228226,0.3185561001300812,-0.02314918488264084,-0.034621551632881165,0.0023405360989272594,1.000628113746643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.051682004918161634,0.7694766027189552,-0.45860697403345746,0.01630197593410981,1.8743769311662308,-0.497329131697259,0.1782340005932929,1.404279436692658,-0.12522129821633687,-1.2410261308926693,-0.25285143532298826,1.8247040960169207,-0.13307390054146487,0.7878620354860452,-0.06857300332044737,0.11819977313280106,0.1388912945985794,0.3549484312534332,-0.03648434951901436,-0.09369906783103943,-0.008620710112154484,1.0015971660614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.051500500986628735,0.768700191052334,-0.45863682901449954,0.017167454579167515,1.873014633380836,-0.5010149916047222,0.17598791512400253,1.404281695718876,-0.12563767703914264,-1.2416242044648746,-0.2524049704522379,1.8240993931044536,-0.13333630925015985,0.7874776222508524,-0.06856704200626171,0.14465825259685516,0.1021743044257164,0.3277655243873596,-0.02230321429669857,-0.11723934859037399,-0.020376430824398994,1.0130860805511475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.051275351526168564,0.7678971360106153,-0.4586530961312448,0.018055161242440665,1.8716634647277004,-0.5047006427039025,0.17377970501610637,1.4042841142003306,-0.12608116660798885,-1.2421705270069454,-0.25201208001257897,1.823476448011664,-0.13379081900850248,0.7870503183321204,-0.06855429253790227,0.16294284164905548,0.07349870353937149,0.29100993275642395,-0.016002031043171883,-0.12330088764429092,-0.025737835094332695,0.9983247518539429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,-0.20802223453992608,0.014304989618539765,-0.11647779316616058,-0.00249823510550172,-0.034479919791329694,0.0005733841604483592,0.9950028231284618,-0.05102615997769724,0.7670647992865075,-0.4586573728624514,0.01896871270401308,1.8703231565079497,-0.5084031892800701,0.1716013808286287,1.4042866632830817,-0.1265125900807739,-1.24273265017433,-0.2516081224185006,1.8228703634610344,-0.13417237052137024,0.7866279419285419,-0.06854812838576678,0.15646597743034363,0.06728138029575348,0.26052066683769226,-0.014967714436352253,-0.13381020724773407,-0.026479434221982956,1.0013604164123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05108429192122806,0.7662007650268272,-0.45865210685668173,0.0199099581655435,1.8689931198522083,-0.5121328748076839,0.1694466194686496,1.4042893193645187,-0.12692239980802017,-1.2433350408058057,-0.2512139227304249,1.8222770263534458,-0.134503399265687,0.786205962151517,-0.06854306552156639,-0.45317432284355164,0.09186015278100967,-0.45149195194244385,-0.010714102536439896,-0.003520570695400238,0.05559259280562401,0.9913357496261597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05151306277121689,0.7653001954759238,-0.4586405980515011,0.020883717314599426,1.8676708133581477,-0.515910635131016,0.16724445281673656,1.4042921133977706,-0.1273435549661262,-1.243924318643799,-0.2508030542191992,1.8216761526520178,-0.134820565066431,0.7857587388028071,-0.06853628563444902,-0.4342372417449951,0.09044524282217026,-0.3930158019065857,-0.013280962593853474,-0.012677360326051712,0.04788433760404587,-1.0036487579345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05208495311663873,0.764362249661634,-0.45862316896673844,0.02189503792438656,1.8663556566967867,-0.5197594988081055,0.1649431704869714,1.4042950341574494,-0.12778217474577364,-1.2444856073432298,-0.2503982275208727,1.8210646411796867,-0.13519373052188038,0.7853160751730315,-0.06852873291870215,-0.3925264775753021,0.09118161350488663,-0.2588655352592468,-0.014309998601675034,-0.045316729694604874,0.03879033774137497,-1.0016361474990845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.052677777458408334,0.763397998192838,-0.45859540344845795,0.022940225494008586,1.8650522249334283,-0.5236705122528388,0.16262867452798652,1.4042979613022277,-0.12820164474009188,-1.2450846051572277,-0.25000095866734084,1.8204644631023477,-0.13552075159857568,0.7848777848363732,-0.06852272834101694,-0.3360622525215149,0.08506425470113754,-0.19204166531562805,-0.005923471879214048,-0.0854749083518982,0.02838282287120819,0.9653167128562927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05320405415606033,0.7624113348998567,-0.4585554804656271,0.024018035870263077,1.863762917585516,-0.5276428054059604,0.160349005314886,1.404300930381025,-0.12862876177257937,-1.2456762475620973,-0.2495931814668267,1.81985981416171,-0.13584256252412671,0.7844390669658545,-0.06851632315803702,-0.23138761520385742,0.06233065202832222,-0.1274796426296234,-0.001169641618616879,-0.10674496740102768,0.010716190561652184,0.5087031722068787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.053630044780760805,0.7614014901023738,-0.45850367216068016,0.025129936779108034,1.8624878233015632,-0.5316848790641502,0.158096392134719,1.4043039696667365,-0.1290661687690646,-1.2462601028959492,-0.2491771048772792,1.8192501984905538,-0.13618210784781196,0.7840114924419135,-0.0685088684924665,-0.17627617716789246,0.04779503867030144,-0.09943743050098419,0.003226999659091234,-0.12254156172275543,-0.002019129227846861,0.9076794385910034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05398566065013796,0.7603680400205333,-0.4584401228155346,0.02627641177314269,1.8612274770168404,-0.5358016922038749,0.1558801114290351,1.4043070914233775,-0.1295072889868393,-1.2468363176494914,-0.2487786782925534,1.8186363375536663,-0.13655875760075292,0.7835526922952653,-0.06849944500281661,-0.17181631922721863,0.03823462873697281,-0.08870536834001541,0.007490202318876982,-0.12924329936504364,-0.01022359449416399,0.995474100112915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05429524524358336,0.7593049715876777,-0.45836763660286545,0.02746185456086479,1.8599793569018124,-0.5400123579380351,0.15362958682714636,1.4043103689735508,-0.1299238960308095,-1.2474528784576868,-0.24841173977890035,1.818036165439128,-0.13691806515118643,0.783103522549439,-0.0684929242650113,-0.14941401779651642,0.04084371030330658,-0.057851649820804596,0.0050194766372442245,-0.12379074841737747,-0.011569809168577194,-1.0005500316619873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05455380106302895,0.7582083593592318,-0.45828841029665657,0.02868895984796505,1.8587414806110387,-0.5443295639665036,0.15129124993058118,1.404313790069958,-0.13035822021292703,-1.2480565709245963,-0.24797674243486098,1.8174298329640215,-0.13718607691467483,0.7826800688881055,-0.06848892637947845,-0.10905683785676956,0.04118702933192253,-0.01686377264559269,0.0016678720712661743,-0.11428869515657425,-0.014573879539966583,-1.0018799304962158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,-0.45317431739470365,0.091860156378746,-0.45149195183253293,-0.010714102901280442,-0.0035205706855869767,0.055592593956877656,0.9913357234399318,-0.05473956753990887,0.7570791886814789,-0.45820237960899685,0.02995656381261918,1.8575145146303542,-0.5487518758159842,0.1488832082040224,1.4043173128483244,-0.13079754963579338,-1.2486523042937157,-0.24756230067098714,1.8168176166263346,-0.13750908981997292,0.7822207394890486,-0.06848065521654546,-0.044700734317302704,0.040911704301834106,0.016627542674541473,0.0009007839253172278,-0.09697083383798599,-0.015740910544991493,-0.9999555349349976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.054816472422249386,0.7559188274209603,-0.4581096855077561,0.03126300433421599,1.8562989065832736,-0.5532771433621593,0.14641833426971812,1.40432092980491,-0.1312274545788536,-1.249259067497495,-0.24719129154081895,1.8162073421144276,-0.13787641702146958,0.7817299264669919,-0.06847297672231363,0.05170038715004921,0.1261514127254486,-0.02173100970685482,-0.006309167481958866,-0.028692957013845444,-0.0382583811879158,-1.0030959844589233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.05479623535493605,0.7547285739921595,-0.4580107383636883,0.03260617945644558,1.855094604714927,-0.5579014924036431,0.14390579703853595,1.404324640922746,-0.1316554691180384,-1.2498797384521985,-0.2467927137001373,1.815599389210221,-0.13818092528351422,0.7812672023428876,-0.06846656724183299,0.06905584037303925,0.15668244659900665,0.010913118720054626,-0.013539346866309643,-0.050510067492723465,-0.020713426172733307,-0.9985668063163757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.054704007655474576,0.753510329219924,-0.4579055061374133,0.03398447442704658,1.8539017832212876,-0.5626213396650378,0.14135589777128757,1.4043284241224894,-0.13209659680617356,-1.2504878354294655,-0.24638152437360306,1.814983526385193,-0.13849712774603265,0.7808055529109605,-0.06845895353574374,0.10785885155200958,0.1796913743019104,0.01745997928082943,-0.023367006331682205,-0.055582139641046524,-0.005676271393895149,-1.0021708011627197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.05451893407875887,0.75226333922717,-0.4577945024604838,0.035397940024000964,1.8527206685189077,-0.5674397779474227,0.13877529985347997,1.4043323070061435,-0.13254456451058813,-1.2510883877066457,-0.24596213539788425,1.8143641282706338,-0.13881151230188876,0.7803454303343093,-0.06845220521723634,0.19330032169818878,0.2106829732656479,0.03308665379881859,-0.030474521219730377,-0.045333608984947205,-0.0008211356471292675,-1.0032861232757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.05423929399338101,0.750986442145668,-0.4576781877968741,0.036846753536882076,1.8515514989774324,-0.5723597195887583,0.13616971808882372,1.4043362828451988,-0.13297721131518053,-1.2517248524968945,-0.2455553538678633,1.8137533481452193,-0.13912046127090177,0.77990992744782,-0.06844510147006361,0.22828331589698792,0.19660407304763794,0.06794539839029312,-0.02844195067882538,-0.029273755848407745,-0.005301572848111391,-0.9994500279426575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.05389315548961912,0.7496794253720438,-0.4575567763503777,0.038330193554240666,1.850394334815949,-0.5773795507357949,0.1335447038813614,1.4043403314489156,-0.13341720986850675,-1.2523526188881489,-0.24516434754129485,1.8131392492507485,-0.13948323151650152,0.779481946041886,-0.06843775900088869,0.24553373456001282,0.16871003806591034,0.09756113588809967,-0.025204189121723175,-0.021707089617848396,-0.009364495985209942,-1.0046062469482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.053509046894412424,0.7483395249740182,-0.4574313015340952,0.03984790219155716,1.8492487656648005,-0.5824984050909754,0.1309048477614415,1.4043444727066432,-0.13387069713222122,-1.252969437569572,-0.2447388041555878,1.8125207015038456,-0.13981630516561136,0.7790623033312727,-0.06843031348516633,0.24623174965381622,0.12757432460784912,0.10506624728441238,-0.016437644138932228,-0.014312813058495522,-0.013813730329275131,-0.9919697642326355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.053115281857005474,0.7469620688702793,-0.45730340249519513,0.04140014863318413,1.8481141496803282,-0.5877177904631948,0.12825308657001971,1.404348717067733,-0.13431361741711445,-1.2536000196388206,-0.24433832142651385,1.811907599021302,-0.14015697139832653,0.7786221730370778,-0.06842392429807015,0.23031598329544067,0.09564277529716492,0.09811501204967499,-0.010420184582471848,-0.011273737996816635,-0.01596643775701523,-0.9980546832084656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.052736760268001975,0.7455482416316455,-0.4571730422054259,0.04298613189605561,1.8469906388714232,-0.5930364021993391,0.12559165872098993,1.4043530343313058,-0.13475338326155237,-1.2542416985363452,-0.24393658522582967,1.8112972420138707,-0.1404839386879175,0.7781857303838501,-0.0684178825042201,0.2042270004749298,0.07160547375679016,0.08867015689611435,-0.006709223613142967,-0.010602373629808426,-0.01673530600965023,-1.0029469728469849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.05170038854148973,0.12615141323053825,-0.02173101026284696,-0.006309167638087088,-0.02869295776737571,-0.03825838047456448,-1.0030959627375602,-0.05240075571955177,0.7441019996953081,-0.45703956164495646,0.04460339093077077,1.8458784003156319,-0.5984466790989847,0.12292494328048179,1.4043573848550204,-0.1352057236212655,-1.2548717001269003,-0.24352475555306372,1.8106814407117597,-0.14082873365349538,0.7777542284618434,-0.06841061668808933,0.1554800122976303,0.06289876997470856,0.0793476551771164,-0.006534833461046219,-0.017930984497070312,-0.01599222794175148,-0.9753533005714417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05219333810314154,0.7425443877323126,-0.456934688477431,0.04631248079424673,1.8447716703079973,-0.6042040603182316,0.12015494227149197,1.4043631184802843,-0.13566493510757607,-1.2554925314052154,-0.24310454559008643,1.8100623880472744,-0.14116640141756726,0.7773153006345048,-0.06840355668665316,-0.01784997247159481,0.04713840410113335,-0.0420643575489521,-0.021570416167378426,-0.019340423867106438,-0.006337079219520092,-1.009502649307251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05209556893717058,0.7408572978869665,-0.4568666261651138,0.04812766893648824,1.8436692326111626,-0.6103702170137421,0.11725758215248733,1.404369463770073,-0.13610360974348823,-1.2561464416912311,-0.24272084310849826,1.8094524218960777,-0.14151563181803464,0.7768461964449143,-0.06839535188713407,0.016220547258853912,0.043463051319122314,0.023610062897205353,-0.017969759181141853,-0.008344687521457672,-0.006374330259859562,-1.0066057443618774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05203266941486307,0.7390679551147094,-0.4568262529488701,0.05002948944285556,1.8425729250943679,-0.616867503013985,0.114262130079066,1.4043757772004688,-0.13654927092663977,-1.2567895211363118,-0.24234658823260993,1.8088384677247,-0.14188986909886642,0.7763759757848481,-0.06838774375610446,0.02155391126871109,0.03165128827095032,0.023428604006767273,-0.01040536630898714,-0.009209791198372841,-0.005552935414016247,-1.0108630657196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05197466668601897,0.7371988627402352,-0.4568060444542629,0.052002049029536215,1.8414842967442386,-0.6236332377582722,0.11119245757928128,1.4043818861037018,-0.1369957990366597,-1.257443919807478,-0.2419156560646849,1.8082274388709527,-0.14214346900452804,0.775935021703177,-0.0683846074965213,0.03933707997202873,0.029907265678048134,0.03332733362913132,-0.00718517042696476,-0.014066526666283607,-0.005031449720263481,-1.0088939666748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05188988772329084,0.7352717060772729,-0.45679938221934757,0.0540301805738774,1.8404041143498353,-0.6306086543455116,0.10806980276303602,1.4043877519176469,-0.13745767286878427,-1.2580832698813074,-0.24144608314458535,1.8076265134684746,-0.14239948218755194,0.7754957175059133,-0.06837913698922116,0.08200836181640625,0.04495750740170479,0.06471364200115204,-0.014745551161468029,-0.005381064955145121,-0.0033594765700399876,-1.0074107646942139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05174675434577868,0.7333046903325173,-0.45680035054402035,0.05610198576412841,1.8393340668607079,-0.637750258197621,0.10490956364072701,1.4043934051630573,-0.13792174938798532,-1.2587124908360536,-0.2410506607080855,1.8070172188521785,-0.14280718548598595,0.7750048171752254,-0.06836770147613862,0.1385025829076767,0.06369365751743317,0.09906376898288727,-0.022773301228880882,-0.002620822051540017,-0.0026579033583402634,-1.0100053548812866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05153524044115355,0.7313122888822332,-0.45680448108273014,0.05820730500839017,1.8382748995025417,-0.645020213052879,0.10172517608885208,1.4043988859176615,-0.13835377941212829,-1.259378654594133,-0.2407381226549498,1.8064196116544178,-0.14326066350992542,0.7744731428229712,-0.06835807067061525,0.17564627528190613,0.0662580356001854,0.10363858938217163,-0.023785047233104706,-0.004296048078685999,-0.0033260409254580736,-1.0072778463363647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05127462529983808,0.7293055844638379,-0.4568085377233603,0.06033756025544811,1.8372268053590286,-0.6523864641575545,0.09852751452211528,1.404404234336393,-0.13878734584736294,-1.2600508468435254,-0.2403774093897327,1.805822496153048,-0.14358834144349428,0.7739672768657667,-0.06835400021091433,0.18116708099842072,0.04812325909733772,0.08897676318883896,-0.01919427700340748,-0.01014073844999075,-0.003864780068397522,-1.0074695348739624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05098834294590731,0.7272946089385323,-0.45680996856292116,0.062484521100562906,1.8361894855418015,-0.659818622745613,0.09532574712383356,1.4044094744566022,-0.13925242273153826,-1.2606861559854299,-0.23994024706198708,1.805208850956978,-0.14383717892844683,0.7734738683090931,-0.06834957097507226,0.18254101276397705,0.038851991295814514,0.08106057345867157,-0.015844518318772316,-0.01340241078287363,-0.004720244091004133,-1.0085909366607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-0.017849972075820064,0.047138402517080236,-0.04206435644948492,-0.02157041691175239,-0.01934042406417333,-0.006337079335989537,-1.009502660496831,-0.05069597533079837,0.7252867674007033,-0.45680685983581804,0.06464177499571276,1.8351627367824654,-0.6672932438122081,0.09212709332910671,1.4044146358985998,-0.13970779964976415,-1.261335082141322,-0.2395573823826115,1.8045942836604405,-0.14416773017031131,0.7729511756356344,-0.06834112193469022,0.17024995386600494,0.0336964949965477,0.07634518295526505,-0.012488801032304764,-0.01881301775574684,-0.005077839829027653,-1.012626051902771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.05065038304988731,0.7233028250915665,-0.4567932129361398,0.06679555026582934,1.8341489672721683,-0.6747607746732556,0.0890078900728216,1.404419545046387,-0.14016223429816932,-1.2619960366921548,-0.2391708916505451,1.803979043932074,-0.1444913250728129,0.7724571070747056,-0.06833331869975544,-0.3021000027656555,0.4147321879863739,-0.39619946479797363,-0.0357573963701725,-0.027161095291376114,0.0503041073679924,1.003175139427185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,-0.3021000075590909,0.41473218133568746,-0.39619946531182526,-0.03575739781060652,-0.027161095525257667,0.05030410843585478,1.003175134992838,-0.0508602886582386,0.7213500995060075,-0.4567656330058644,0.06894031322864065,1.8331506839440939,-0.6822006612118875,0.08602184649084078,1.4044243167651347,-0.14061717398185447,-1.2626667773776499,-0.2387540895507204,1.8033649139239778,-0.14475051606597245,0.7719888452282144,-0.06832892786868831,-0.21855412423610687,0.3060908913612366,-0.33508896827697754,-0.022883597761392593,-0.02416718378663063,0.030534852296113968,1.0009034872055054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
